0.000000	1207.194946
0.020000	10.469556
0.040000	14.120973
0.060000	14.120973
0.080000	14.120973
0.100000	14.120973
0.120000	10.469556
0.140000	10.469556
0.160000	14.120973
0.180000	14.120973
0.200000	14.120973
0.220000	14.120973
0.240000	14.120973
0.260000	10.469556
0.280000	10.469556
0.300000	14.120973
0.320000	14.120973
0.340000	10.469556
0.360000	14.120973
0.380000	10.469556
0.400000	14.120973
0.420000	14.120973
0.440000	10.469556
0.460000	17.719646
0.480000	14.120973
0.500000	14.120973
0.520000	14.120973
0.540000	10.469556
0.560000	10.469556
0.580000	10.469556
0.600000	10.469556
0.620000	14.120973
0.640000	10.469556
0.660000	10.469556
0.680000	14.120973
0.700000	10.469556
0.720000	10.469556
0.740000	10.469556
0.760000	14.120973
0.780000	10.469556
0.800000	10.469556
0.820000	10.469556
0.840000	10.469556
0.860000	10.469556
0.880000	10.469556
0.900000	14.120973
0.920000	10.469556
0.940000	14.120973
0.960000	14.120973
0.980000	10.469556
1.000000	2.993138
1.020000	10.469556
1.040000	14.120973
1.060000	10.469556
1.080000	10.469556
1.100000	10.469556
1.120000	14.120973
1.140000	10.469556
1.160000	6.761678
1.180000	14.120973
1.200000	10.469556
1.220000	2.993138
1.240000	10.469556
1.260000	14.120973
1.280000	10.469556
1.300000	14.120973
1.320000	10.469556
1.340000	14.120973
1.360000	10.469556
1.380000	10.469556
1.400000	10.469556
1.420000	10.469556
1.440000	10.469556
1.460000	10.469556
1.480000	14.120973
1.500000	14.120973
1.520000	14.120973
1.540000	14.120973
1.560000	6.761678
1.580000	14.120973
1.600000	10.469556
1.620000	14.120973
1.640000	10.469556
1.660000	10.469556
1.680000	6.761678
1.700000	14.120973
1.720000	6.761678
1.740000	10.469556
1.760000	10.469556
1.780000	10.469556
1.800000	14.120973
1.820000	14.120973
1.840000	14.120973
1.860000	14.120973
1.880000	14.120973
1.900000	14.120973
1.920000	14.120973
1.940000	10.469556
1.960000	14.120973
1.980000	10.469556
2.000000	10.469556
2.020000	10.469556
2.040000	14.120973
2.060000	10.469556
2.080000	14.120973
2.100000	14.120973
2.120000	10.469556
2.140000	10.469556
2.160000	14.120973
2.180000	14.120973
2.200000	10.469556
2.220000	14.120973
2.240000	14.120973
2.260000	14.120973
2.280000	14.120973
2.300000	14.120973
2.320000	14.120973
2.340000	10.469556
2.360000	14.120973
2.380000	10.469556
2.400000	10.469556
2.420000	10.469556
2.440000	10.469556
2.460000	10.469556
2.480000	10.469556
2.500000	10.469556
2.520000	14.120973
2.540000	10.469556
2.560000	10.469556
2.580000	17.719646
2.600000	10.469556
2.620000	14.120973
2.640000	10.469556
2.660000	14.120973
2.680000	17.719646
